Student_ID;Age;Gender;Family_Income;Internet_Access;Study_Hours_per_Day;Attendance_Rate;Assignment_Delay_Days;Travel_Time_Minutes;Part_Time_Job;Scholarship;Stress_Index;GPA;Semester_GPA;CGPA;Semester;Department;Parental_Education;Dropout
4770;22.08;Female;56307.0;Yes;0,185416667;80.04.00;0;22.04;No;Yes;05.07;03.17;0,142361111;0,1375;Year 3;Arts;Master;0
4771;21.00;Male;25000.0;Yes;04.05;85.01.00;1;30.00.00;Yes;No;04.09;0,092361111;02.05;02.04;Year 4;Science;Master;0
4772;18.09;Female;76285.0;Yes;03.58;68.07.00;3;32.05.00;No;No;06.03;0,152083333;03.36;03.35;Year 3;CS;Bachelor;1
4773;22.04;Female;31784.0;Yes;06.38;65.08.00;0;15.05;No;Yes;05.08;02.13;0,100694444;0,096527778;Year 3;Arts;Bachelor;0
4774;21.00;Female;;Yes;;75.01.00;2;26.06.00;No;Yes;;01.18;01.14;01.09;Year 2;Arts;Bachelor;1
4775;17.00;Female;27770.0;Yes;0,18125;86.02.00;0;39.05.00;Yes;No;05.04;0,146527778;03.41;03.41;Year 1;Engineering;Master;0
4776;22.07;Male;31037.0;Yes;02.01;71.09.00;2;18.02;Yes;Yes;06.05;0,088888889;0,084027778;0,0875;Year 4;Engineering;Master;1
4777;20.09;Male;62023.0;Yes;01.08;96.07.00;2;05.00;No;No;07.02;00.45;00.24;00.24;Year 1;Engineering;Master;0
4778;23.06;Male;110897.0;Yes;01.09;88.08.00;1;36.04.00;No;No;07.01;02.01;01.49;0,084027778;Year 3;Science;Bachelor;0
4779;18.06;Male;75828.0;Yes;04.57;87.04.00;3;18.07;No;Yes;06.03;0,102083333;01.37;01.37;Year 1;Engineering;PhD;0
4780;17.00;Female;50326.0;Yes;0,179861111;88.08.00;2;22.03;No;No;05.05;03.01;0,144444444;0,144444444;Year 3;Business;PhD;0
4781;21.06;Male;42343.0;Yes;05.06;85.04.00;1;31.06.00;No;Yes;06.03;04.00;0,18125;0,18125;Year 3;CS;Bachelor;0
4782;21.06;Male;25000.0;Yes;0,23125;86.01.00;1;30.09.00;Yes;No;07.07;00.09;0,068055556;0,061111111;Year 4;Business;Bachelor;1
4783;17.03;Female;35495.0;Yes;01.01;91.09.00;5;42.03.00;Yes;Yes;05.02;02.14;02.24;02.26;Year 4;Science;PhD;0
4784;18.08;Male;25000.0;Yes;0,147916667;90.00.00;3;27.01.00;No;No;05.00;0,16875;03.29;03.35;Year 2;Business;Bachelor;0
4785;27.01.00;Female;37252.0;Yes;0,098611111;84.04.00;0;30.08.00;Yes;Yes;06.04;02.08;0,101388889;01.09;Year 3;Science;Bachelor;1
4786;20.03;Male;38717.0;Yes;03.48;97.04.00;1;09.07;No;No;06.08;02.26;02.09;02.01;Year 4;Arts;Bachelor;0
4787;22.06;Male;25000.0;Yes;04.04;82.06.00;2;37.05.00;No;Yes;05.03;04.00;04.00;0,190277778;Year 4;CS;High School;0
4788;19.06;Female;30432.0;Yes;04.01;78.04.00;1;21.07;Yes;Yes;06.03;0,096527778;0,108333333;0,102777778;Year 3;Science;Bachelor;1
4789;17.00;Female;38136.0;Yes;0,193055556;70.01.00;0;68.08.00;Yes;Yes;04.00;04.00;03.33;03.34;Year 2;CS;Master;0
4790;20.06;Male;28276.0;Yes;02.47;76.02.00;2;27.04.00;No;No;05.05;0,128472222;02.03;02.03;Year 1;Business;Master;0
4791;20.04;Male;36858.0;Yes;07.00;91.06.00;0;35.01.00;No;No;08.03;0,088888889;0,1;0,098611111;Year 3;Science;PhD;0
4792;20.01;Male;25000.0;Yes;04.02;81.07.00;1;37.07.00;No;No;06.06;03.02;03.03;03.02;Year 3;Science;None;0
4793;20.07;Male;25000.0;No;06.04;85.08.00;2;28.09.00;No;No;04.03;01.39;0,097916667;0,099305556;Year 3;CS;Master;0
4794;21.06;Male;55324.0;Yes;05.06;82.06.00;0;35.02.00;No;Yes;04.06;0,150694444;0,149305556;0,148611111;Year 4;Engineering;Bachelor;0
4795;20.07;Female;29743.0;Yes;0,221527778;72.04.00;3;57.01.00;Yes;No;03.03;03.16;0,143055556;0,143055556;Year 1;Science;Master;0
4796;18.02;Male;36458.0;Yes;0,221527778;79.07.00;1;21.00;Yes;No;08.04;00.59;01.16;01.13;Year 2;CS;Bachelor;1
4797;22.01;Male;25000.0;Yes;03.28;75.03.00;2;05.00;No;Yes;03.07;0,091666667;0,101388889;0,102777778;Year 4;CS;Master;0
4798;17.00;Female;30082.0;Yes;03.23;78.05.00;1;14.04;No;Yes;01.00;03.03;0,145138889;0,144444444;Year 4;Arts;Bachelor;0
4799;17.00;Male;25000.0;Yes;0,185416667;74.09.00;2;42.00.00;No;No;03.00;0,100694444;0,086111111;0,09375;Year 2;Engineering;Bachelor;0
4800;22.06;Male;49395.0;Yes;0,179861111;85.09.00;2;24.03.00;No;Yes;05.06;0,130555556;0,132638889;0,139583333;Year 2;Science;None;0
4801;22.01;Female;87971.0;Yes;0,05625;88.05.00;2;58.00.00;No;No;04.02;0,05625;01.03;01.06;Year 2;Business;Bachelor;0
4802;20.09;Male;25000.0;Yes;0,193055556;82.03.00;4;38.07.00;No;No;05.07;03.32;0,175694444;0,177083333;Year 4;CS;High School;0
4803;17.09;Female;25000.0;No;0,218055556;66.01.00;1;22.02;Yes;Yes;06.01;02.03;02.16;02.16;Year 4;Science;Master;1
4804;19.04;Male;38736.0;No;02.31;71.02.00;1;20.07;No;Yes;04.04;0,126388889;02.42;02.37;Year 3;Arts;Master;0
4805;20.04;Male;71993.0;Yes;0,125694444;87.02.00;3;24.06.00;No;Yes;03.08;0,169444444;0,175;0,172916667;Year 2;Arts;Bachelor;0
4806;17.05;Male;29695.0;Yes;04.08;76.00.00;1;05.02;Yes;No;07.01;0,088194444;01.13;01.01;Year 3;Arts;PhD;0
4807;19.04;Male;25000.0;Yes;04.53;76.00.00;1;33.03.00;No;Yes;06.00;0,130555556;0,134722222;0,134722222;Year 1;CS;High School;0
4808;22.04;Male;26234.0;Yes;0,179166667;82.06.00;0;38.03.00;Yes;No;01.00;04.00;0,175;0,172222222;Year 4;Arts;Master;0
4809;24.01.00;Male;25000.0;No;04.45;75.07.00;0;18.04;No;No;02.07;0,127083333;03.23;03.23;Year 3;Science;Bachelor;0
4810;20.01;Female;25000.0;Yes;04.17;65.00.00;5;11.04;No;No;02.03;03.25;0,170138889;0,170138889;Year 1;Science;None;0
4811;22.07;Female;25000.0;Yes;03.05;74.06.00;2;19.01;Yes;No;05.02;02.28;02.44;02.44;Year 1;Arts;Bachelor;0
4812;17.00;Male;25000.0;Yes;0,190972222;78.08.00;3;42.00.00;No;Yes;05.09;0,043055556;0,052777778;0,052083333;Year 2;Business;High School;1
4813;22.05;Female;;Yes;;77.06.00;1;39.06.00;No;No;;02.03;02.45;02.45;Year 2;Engineering;High School;0
4814;19.02;Female;;Yes;;87.06.00;1;32.06.00;No;No;;01.39;0,066666667;0,066666667;Year 1;Engineering;High School;0
4815;21.07;Female;33827.0;Yes;0,18125;82.07.00;3;49.07.00;No;No;07.03;0,126388889;03.04;03.01;Year 4;CS;Bachelor;0
4816;20.05;Male;25000.0;Yes;04.44;82.01.00;1;09.07;No;No;06.01;01.07;0,093055556;0,088194444;Year 3;Arts;Bachelor;0
4817;23.09;Female;37716.0;Yes;05.23;91.03.00;1;27.05.00;Yes;No;03.09;02.02;02.53;02.59;Year 2;Arts;Bachelor;0
4818;19.01;Male;25000.0;Yes;04.57;69.05.00;3;36.07.00;No;Yes;04.00;04.00;0,18125;03.08;Year 3;Arts;Master;0
4819;22.04;Male;45805.0;Yes;01.00;94.05.00;0;39.05.00;No;Yes;04.01;01.19;01.52;01.55;Year 3;Science;Bachelor;0
4820;20.04;Female;;Yes;;80.02.00;2;39.06.00;No;No;;01.42;0,097916667;0,09375;Year 3;Engineering;Master;0
4821;20.07;Female;25000.0;Yes;0,220138889;81.01.00;2;38.07.00;Yes;No;05.06;03.46;0,1375;0,14375;Year 2;Engineering;High School;0
4822;20.06;Female;42980.0;Yes;0,148611111;78.09.00;4;45.08.00;No;No;06.02;0,086805556;01.53;01.56;Year 4;Science;Bachelor;1
4823;19.01;Female;;Yes;;92.07.00;2;39.01.00;Yes;Yes;;03.08;03.06;0,152083333;Year 4;Science;Bachelor;0
4824;21.00;Male;65792.0;Yes;02.08;79.09.00;4;16.01;Yes;No;03.01;01.14;01.24;01.24;Year 1;Engineering;High School;1
4825;20.09;Female;25000.0;No;05.07;84.08.00;2;24.05.00;No;No;06.02;02.47;02.43;02.42;Year 4;Engineering;Bachelor;0
4826;21.05;Male;36741.0;Yes;0,143055556;84.02.00;3;09.07;No;Yes;07.00;00.05;00.43;00.43;Year 1;Science;None;1
4827;21.02;Male;26567.0;Yes;05.46;85.09.00;2;42.00.00;No;No;08.06;01.56;0,096527778;0,096527778;Year 1;Engineering;High School;1
4828;22.08;Female;;No;;73.02.00;4;44.03.00;No;No;;0,1;02.53;02.53;Year 1;CS;High School;1
4829;23.00;Male;51049.0;Yes;0,134722222;85.05.00;0;15.04;Yes;No;04.02;03.52;03.19;03.12;Year 3;Arts;Master;0
4830;18.07;Female;25000.0;Yes;04.01;74.09.00;2;25.04.00;No;No;06.06;00.00;00.14;00.17;Year 2;CS;High School;1
4831;22.09;Male;25000.0;Yes;02.09;77.02.00;1;08.09;Yes;No;05.02;0,129861111;02.56;02.59;Year 4;Arts;Master;0
4832;18.04;Female;25000.0;Yes;0,136805556;89.04.00;2;28.05.00;No;Yes;03.01;02.31;02.04;02.00;Year 4;Business;Bachelor;0
4833;22.03;Male;25000.0;Yes;05.13;78.00.00;2;20.01;No;No;05.04;02.38;02.53;02.53;Year 1;Business;Bachelor;1
4834;22.04;Male;67883.0;Yes;0,270138889;76.09.00;3;16.00;Yes;Yes;06.00;0,125694444;0,139583333;0,140972222;Year 3;CS;Bachelor;0
4835;17.00;Female;63237.0;Yes;03.07;83.06.00;2;29.07.00;Yes;Yes;08.01;02.14;02.47;02.41;Year 4;Arts;Master;0
4836;21.02;Male;25000.0;No;03.36;92.08.00;1;52.06.00;No;No;05.06;0,1375;0,140277778;0,141666667;Year 3;Engineering;Bachelor;1
4837;20.00;Female;25000.0;Yes;02.02;100.00.00;5;39.05.00;No;Yes;04.00;03.31;03.05;03.45;Year 4;Engineering;Bachelor;0
4838;19.03;Female;25000.0;Yes;0,223611111;91.01.00;1;27.00.00;No;Yes;02.01;0,147222222;03.05;03.52;Year 2;Engineering;High School;0
4839;24.00.00;Male;25000.0;Yes;03.43;91.00.00;2;29.04.00;Yes;No;03.03;0,144444444;0,143055556;0,140972222;Year 3;Business;Master;0
4840;19.06;Female;25000.0;Yes;02.43;81.08.00;2;52.05.00;No;No;03.08;0,044444444;0,042361111;0,044444444;Year 3;Arts;Bachelor;0
4841;19.02;Male;53567.0;Yes;04.36;100.00.00;2;45.01.00;Yes;No;08.05;0,094444444;0,089583333;0,089583333;Year 1;Arts;High School;1
4842;21.02;Female;40229.0;Yes;02.29;83.06.00;2;26.03.00;No;Yes;05.02;01.54;0,064583333;0,064583333;Year 2;Engineering;High School;0
4843;22.05;Male;35026.0;Yes;04.02;81.07.00;3;36.00.00;Yes;No;05.03;01.57;02.03;02.07;Year 2;Arts;Bachelor;0
4844;20.07;Male;25000.0;Yes;03.49;85.01.00;2;18.00;Yes;No;07.05;0,109027778;02.12;02.05;Year 4;Business;Bachelor;0
4845;23.06;Male;31585.0;Yes;04.25;84.01.00;0;30.03.00;No;Yes;06.06;00.58;00.05;00.12;Year 3;Arts;Bachelor;0
4846;22.02;Female;25000.0;Yes;02.11;71.05.00;3;39.02.00;Yes;Yes;05.00;02.13;0,095138889;0,094444444;Year 4;Business;Bachelor;0
4847;17.00;Female;49300.0;Yes;04.26;76.04.00;3;42.02.00;No;Yes;07.06;0,140972222;0,133333333;0,136805556;Year 4;Science;PhD;0
4848;19.08;Female;34723.0;Yes;0,089583333;85.00.00;0;22.03;No;No;04.03;03.16;0,15;0,15;Year 1;Science;Bachelor;0
4849;19.08;Female;25000.0;Yes;04.35;75.07.00;2;42.00.00;No;No;06.00;0,190277778;0,18125;0,182638889;Year 2;Engineering;Master;0
4850;22.01;Female;78422.0;Yes;0,186111111;87.02.00;1;31.08.00;Yes;No;03.02;02.52;02.55;02.55;Year 1;CS;PhD;0
4851;17.00;Female;25000.0;Yes;01.56;82.03.00;1;26.05.00;Yes;No;06.00;02.44;02.29;02.29;Year 1;CS;High School;0
4852;26.06.00;Male;;No;;89.05.00;1;52.09.00;No;Yes;;0,106944444;0,09375;0,088888889;Year 3;CS;Master;0
4853;22.02;Female;41486.0;Yes;0,229861111;81.00.00;1;25.07.00;Yes;No;07.01;0,107638889;0,1;01.09;Year 2;Science;High School;0
4854;21.03;Female;25000.0;Yes;03.42;85.09.00;2;16.07;No;No;07.01;02.28;02.02;02.01;Year 4;Arts;None;0
4855;23.06;Male;29065.0;Yes;02.31;67.05.00;4;21.09;No;Yes;10.00;00.00;00.02;00.19;Year 3;Science;Bachelor;1
4856;26.02.00;Female;25000.0;Yes;03.44;69.01.00;0;38.07.00;No;No;05.00;01.00;0,047222222;0,047222222;Year 1;Arts;None;0
4857;22.09;Male;25000.0;Yes;01.05;75.06.00;2;18.02;Yes;No;03.09;02.03;02.55;02.43;Year 3;CS;High School;0
4858;23.01;Female;25000.0;Yes;04.41;84.05.00;2;40.00.00;No;Yes;06.03;03.33;03.33;03.33;Year 1;Arts;Bachelor;0
4859;21.03;Female;25000.0;Yes;0,234722222;75.08.00;2;19.08;No;Yes;03.09;01.21;01.11;01.11;Year 1;CS;High School;1
4860;20.07;Female;43763.0;No;03.39;87.08.00;3;29.01.00;No;Yes;03.05;02.24;02.08;02.12;Year 3;Science;High School;1
4861;20.00;Female;30960.0;Yes;0,170833333;85.01.00;1;56.05.00;Yes;No;05.00;03.33;03.05;03.05;Year 4;Science;Master;0
4862;19.02;Male;31449.0;Yes;05.45;78.03.00;4;19.04;No;Yes;09.01;0,054166667;01.05;01.04;Year 4;Engineering;High School;0
4863;19.05;Female;25000.0;Yes;06.00;83.08.00;4;05.08;No;No;06.07;0,102083333;0,095138889;0,093055556;Year 4;Arts;High School;0
4864;18.00;Male;25000.0;Yes;0,232638889;78.04.00;1;46.04.00;No;Yes;06.02;02.08;02.02;02.02;Year 1;Engineering;Bachelor;0
4865;20.08;Male;25000.0;Yes;0,130555556;84.05.00;0;13.02;Yes;Yes;02.05;0,060416667;0,045138889;0,045833333;Year 2;Science;Bachelor;1
4866;17.03;Female;25000.0;Yes;0,250694444;77.09.00;2;20.03;No;Yes;04.04;0,097916667;0,108333333;0,100694444;Year 4;Engineering;High School;0
4867;21.04;Female;25000.0;No;04.08;85.02.00;2;38.07.00;Yes;No;08.01;00.00;00.00;00.00;Year 2;Business;Bachelor;1
4868;20.09;Female;31092.0;Yes;04.31;92.09.00;3;38.03.00;No;Yes;05.00;0,099305556;01.45;01.45;Year 1;Business;Bachelor;0
4869;21.03;Male;25000.0;Yes;04.04;72.01.00;1;05.00;No;No;09.05;00.05;01.11;01.11;Year 1;CS;High School;1
4870;19.09;Female;25000.0;Yes;05.39;76.04.00;1;25.09.00;No;Yes;06.03;0,103472222;0,0875;0,0875;Year 1;Arts;Bachelor;0
4871;27.08.00;Female;45114.0;Yes;01.58;76.08.00;2;40.02.00;No;No;05.02;00.00;00.00;00.04;Year 4;Business;High School;1
4872;24.00.00;Male;25000.0;Yes;03.08;84.05.00;2;54.03.00;Yes;No;04.09;04.00;0,182638889;0,182638889;Year 1;CS;High School;0
4873;18.03;Female;25000.0;Yes;02.52;88.07.00;2;15.01;No;Yes;05.04;0,086805556;0,107638889;0,109027778;Year 4;Engineering;Bachelor;0
4874;21.05;Female;41692.0;Yes;04.53;68.01.00;3;42.08.00;Yes;No;02.09;03.04;02.55;02.55;Year 4;Engineering;High School;1
4875;19.07;Female;34874.0;Yes;0,148611111;80.05.00;2;22.01;Yes;No;07.03;03.00;03.25;03.22;Year 3;Business;None;0
4876;18.08;Female;36214.0;Yes;08.01;82.02.00;2;42.05.00;Yes;No;06.03;03.29;0,141666667;0,141666667;Year 1;Engineering;PhD;0
4877;18.01;Male;43282.0;Yes;0,234722222;89.01.00;3;17.05;No;No;05.00;0,092361111;02.06;02.11;Year 4;Business;Bachelor;0
4878;22.00;Female;39104.0;Yes;02.49;74.08.00;1;27.02.00;Yes;No;05.03;00.00;00.00;00.00;Year 4;Engineering;Bachelor;0
4879;19.05;Female;30250.0;Yes;05.25;87.08.00;2;34.06.00;No;No;07.00;02.35;02.43;02.38;Year 4;Arts;High School;0
4880;23.01;Male;124850.0;No;03.47;84.03.00;3;41.05.00;Yes;Yes;09.02;01.23;0,093055556;0,095833333;Year 3;Arts;Master;0
4881;23.02;Female;25000.0;Yes;04.12;96.02.00;4;36.08.00;No;Yes;08.03;0,134722222;0,150694444;0,150694444;Year 3;Science;Bachelor;0
4882;24.00.00;Female;25000.0;Yes;0,181944444;99.06.00;3;24.08.00;No;Yes;05.08;0,177083333;0,19375;04.00;Year 4;Business;High School;0
4883;19.01;Male;53125.0;Yes;0,085416667;88.04.00;1;24.00.00;Yes;No;04.00;03.38;03.28;03.31;Year 2;Science;Bachelor;0
4884;22.00;Male;32388.0;No;03.21;79.09.00;1;51.03.00;No;Yes;02.07;03.22;03.34;03.34;Year 1;Business;Master;0
4885;22.04;Male;46852.0;No;02.53;85.09.00;5;33.03.00;No;Yes;05.07;0,102083333;0,09375;0,09375;Year 1;CS;High School;1
4886;20.00;Female;32921.0;Yes;0,059722222;86.07.00;1;24.03.00;Yes;No;04.01;02.26;02.01;02.07;Year 3;Engineering;Master;0
4887;19.03;Female;67808.0;No;03.31;86.02.00;2;36.05.00;No;Yes;05.08;00.32;00.46;00.44;Year 2;Business;Bachelor;0
4888;24.05.00;Male;25000.0;Yes;0,170833333;85.04.00;1;37.05.00;Yes;Yes;06.00;02.08;03.01;03.01;Year 3;Business;Bachelor;0
4889;21.05;Male;66535.0;No;02.09;86.03.00;0;13.08;Yes;No;06.08;0,085416667;0,095833333;01.07;Year 4;CS;Master;0
4890;22.04;Male;60030.0;Yes;05.04;90.04.00;1;35.08.00;No;No;03.04;04.00;03.54;03.51;Year 2;Science;Bachelor;0
4891;19.02;Female;25000.0;Yes;04.48;99.06.00;1;11.09;Yes;Yes;03.09;04.00;0,171527778;0,171527778;Year 1;CS;High School;0
4892;18.03;Female;43408.0;No;04.13;67.05.00;3;22.03;Yes;Yes;04.09;0,13125;02.27;02.25;Year 4;Science;High School;1
4893;19.07;Female;28975.0;Yes;0,213194444;92.04.00;0;18.02;No;Yes;06.00;02.29;02.01;02.01;Year 1;Arts;Bachelor;0
4894;20.07;Female;25000.0;No;0,215972222;83.01.00;3;28.04.00;No;No;05.09;0,130555556;0,127777778;0,127083333;Year 2;Business;Bachelor;0
4895;18.07;Female;25000.0;Yes;04.35;75.07.00;0;24.08.00;No;No;10.00;0,107638889;02.04;02.42;Year 3;Engineering;Bachelor;0
4896;21.00;Male;25000.0;Yes;06.01;71.02.00;3;27.06.00;No;Yes;01.04;0,144444444;0,140277778;0,1375;Year 4;Arts;Master;0
4897;17.03;Female;45473.0;Yes;01.28;84.04.00;1;07.03;No;No;07.05;00.29;00.59;00.52;Year 4;Science;Master;0
4898;18.05;Female;48451.0;Yes;0,214583333;82.03.00;0;29.01.00;Yes;Yes;07.04;01.39;00.07;0,05;Year 4;Arts;None;0
4899;22.05;Female;26202.0;No;03.51;73.04.00;5;16.08;No;Yes;03.09;0,056944444;01.01;01.03;Year 4;Engineering;Bachelor;1
4900;22.03;Female;48542.0;Yes;0,265277778;81.08.00;1;57.04.00;Yes;Yes;04.06;0,13125;0,138194444;0,133333333;Year 4;CS;Bachelor;0
4901;20.01;Female;52426.0;Yes;04.48;90.03.00;2;25.02.00;No;Yes;08.07;00.00;00.00;00.00;Year 2;CS;High School;1
4902;18.08;Female;32623.0;Yes;0,184027778;94.04.00;2;26.09.00;No;No;04.04;03.04;03.36;03.41;Year 4;Science;Master;0
4903;18.07;Female;25000.0;Yes;0,26875;83.00.00;1;38.03.00;No;No;04.04;03.29;03.02;03.02;Year 1;CS;Bachelor;0
4904;20.02;Female;;Yes;;68.00.00;1;45.09.00;No;No;;01.09;00.57;00.52;Year 2;Engineering;Master;1
4905;22.04;Female;39823.0;Yes;04.54;87.00.00;1;15.09;No;No;06.04;00.06;00.00;00.00;Year 4;CS;Bachelor;1
4906;23.00;Male;44550.0;Yes;03.18;91.03.00;4;36.09.00;No;No;07.03;01.05;0,088888889;01.06;Year 3;Business;Bachelor;1
4907;19.09;Male;49973.0;Yes;04.17;83.05.00;1;41.06.00;No;No;07.04;0,106944444;0,099305556;0,102083333;Year 3;Engineering;High School;0
4908;18.05;Female;25000.0;Yes;0,297222222;84.08.00;1;32.02.00;No;No;06.09;03.36;0,175;0,168055556;Year 4;Science;High School;0
4909;21.06;Male;;Yes;;78.08.00;3;32.00.00;Yes;Yes;;03.25;03.43;03.42;Year 2;Science;Master;0
4910;19.02;Male;25000.0;Yes;04.55;80.07.00;5;23.09;No;No;05.04;02.48;02.38;02.43;Year 2;Science;High School;0
4911;19.09;Male;46546.0;Yes;02.21;76.09.00;2;26.01.00;Yes;No;06.07;0,134722222;02.57;02.06;Year 4;Engineering;High School;0
4912;23.09;Female;26176.0;Yes;07.07;73.07.00;2;28.07.00;No;No;06.07;02.14;0,102777778;0,100694444;Year 2;Arts;High School;0
4913;22.08;Male;38503.0;Yes;02.41;72.04.00;2;24.09.00;Yes;No;04.02;01.14;01.27;01.22;Year 3;Engineering;Bachelor;0
4914;21.03;Male;25000.0;Yes;04.09;75.01.00;2;40.07.00;No;Yes;03.07;0,138194444;0,129166667;0,1375;Year 4;CS;Master;0
4915;18.02;Male;68912.0;Yes;04.06;74.06.00;2;19.05;No;No;03.05;02.54;02.06;02.06;Year 1;Arts;High School;0
4916;21.05;Female;25000.0;Yes;0,223611111;84.04.00;2;40.03.00;Yes;No;06.03;02.26;02.34;02.34;Year 1;Engineering;Master;0
4917;23.03;Male;47322.0;Yes;03.08;85.06.00;2;45.09.00;No;No;07.03;0,10625;0,102083333;0,102777778;Year 4;CS;Bachelor;0
4918;20.02;Male;31913.0;Yes;0,227083333;78.06.00;2;34.04.00;Yes;Yes;05.08;0,133333333;02.54;02.59;Year 2;Science;PhD;0
4919;24.00.00;Female;26538.0;Yes;02.04;75.03.00;0;08.05;No;No;03.06;02.08;0,086805556;01.59;Year 4;CS;Bachelor;0
4920;23.08;Female;;Yes;;99.02.00;1;37.03.00;No;Yes;;04.00;03.33;03.24;Year 4;Arts;None;0
4921;24.07.00;Male;25000.0;Yes;02.33;78.05.00;2;22.03;Yes;No;03.08;01.08;0,109722222;0,105555556;Year 3;Business;Bachelor;0
4922;21.07;Female;64674.0;Yes;03.33;77.03.00;3;23.07;No;No;04.02;04.00;03.09;0,184722222;Year 4;Science;High School;0
4923;22.03;Male;29958.0;No;0,218055556;69.04.00;1;34.03.00;No;No;04.08;03.09;03.18;03.26;Year 3;Business;Bachelor;0
4924;24.01.00;Female;25000.0;No;0,179166667;86.01.00;4;43.03.00;No;No;04.01;03.32;03.26;03.39;Year 2;Arts;High School;0
4925;22.00;Male;25000.0;Yes;0,275694444;96.06.00;5;10.01;Yes;No;03.05;04.00;04.00;04.00;Year 3;Science;High School;0
4926;19.09;Male;32113.0;Yes;0,252777778;80.05.00;2;30.07.00;Yes;No;08.03;00.42;0,046527778;0,046527778;Year 1;Engineering;Master;0
4927;20.00;Female;50954.0;Yes;0,211111111;79.02.00;1;53.09.00;No;No;02.01;04.00;04.00;0,191666667;Year 2;Engineering;Master;0
4928;21.05;Female;25000.0;Yes;03.07;84.02.00;2;16.08;No;No;04.04;03.17;03.06;03.03;Year 2;Engineering;Bachelor;0
4929;18.02;Male;25000.0;Yes;0,183333333;84.05.00;1;27.06.00;No;Yes;05.01;0,134722222;0,129166667;0,136111111;Year 2;CS;High School;0
4930;20.07;Male;;Yes;;62.00.00;2;22.06;Yes;No;;00.48;00.35;00.41;Year 2;Business;Master;1
4931;23.04;Female;50214.0;No;0,146527778;87.02.00;1;38.04.00;No;Yes;06.00;0,056944444;00.34;00.32;Year 2;CS;High School;0
4932;17.00;Female;25000.0;No;0,172222222;97.00.00;3;15.00;No;No;05.00;04.00;04.00;04.00;Year 1;Engineering;Bachelor;0
4933;24.04.00;Male;40264.0;Yes;05.14;82.04.00;4;11.02;Yes;No;04.02;01.29;01.44;01.43;Year 4;Science;High School;1
4934;23.05;Female;25000.0;No;04.55;81.01.00;2;40.00.00;Yes;Yes;07.06;03.23;03.21;03.18;Year 3;Business;Bachelor;0
4935;20.00;Male;25000.0;Yes;0,170138889;88.04.00;0;32.09.00;No;No;04.00;01.52;0,088888889;0,086805556;Year 3;Arts;Bachelor;0
4936;22.02;Male;98809.0;Yes;03.01;87.04.00;1;15.08;Yes;Yes;05.09;02.02;0,101388889;0,102083333;Year 2;Science;High School;0
4937;21.00;Male;26426.0;Yes;0,235416667;83.04.00;2;29.02.00;No;Yes;05.02;0,147916667;03.51;03.53;Year 3;CS;Bachelor;0
4938;23.07;Male;46762.0;Yes;03.25;88.02.00;0;14.06;Yes;No;06.04;01.01;01.46;01.46;Year 1;Arts;High School;1
4939;23.02;Male;45768.0;No;0,227777778;88.06.00;5;41.01.00;Yes;Yes;08.03;02.25;02.24;02.26;Year 4;Arts;Bachelor;0
4940;17.09;Male;25000.0;Yes;0,213194444;72.06.00;1;33.03.00;No;Yes;06.08;0,102083333;0,093055556;0,093055556;Year 1;Science;Bachelor;0
4941;22.03;Male;25000.0;Yes;05.39;72.08.00;3;21.04;Yes;No;05.03;0,126388889;02.35;02.38;Year 4;Business;Bachelor;0
4942;20.05;Male;48659.0;Yes;0,145138889;71.07.00;0;23.00;No;Yes;08.05;0,060416667;00.59;0,047916667;Year 2;Engineering;PhD;0
4943;21.02;Male;;No;;69.09.00;1;24.05.00;No;No;;00.12;00.00;00.00;Year 2;CS;High School;1
4944;19.04;Male;25000.0;No;04.00;88.05.00;0;17.01;No;Yes;07.06;00.00;00.00;00.00;Year 1;CS;Bachelor;1
4945;24.08.00;Female;55033.0;Yes;03.06;88.05.00;1;46.01.00;No;No;06.00;02.06;02.23;02.23;Year 1;Engineering;Master;0
4946;23.03;Male;25000.0;Yes;03.12;85.06.00;2;44.00.00;Yes;No;04.01;02.31;02.02;02.22;Year 3;CS;Bachelor;0
4947;19.04;Female;25000.0;No;03.11;95.03.00;1;25.02.00;No;No;01.02;0,18125;0,172916667;03.07;Year 3;Engineering;Master;0
4948;18.01;Male;;Yes;;64.05.00;2;26.02.00;No;Yes;;0,063194444;01.01;01.01;Year 1;Arts;Bachelor;0
4949;20.02;Male;25000.0;No;03.00;76.05.00;1;16.05;Yes;Yes;06.09;01.09;01.25;01.18;Year 4;Science;High School;1
4950;22.00;Female;;No;;68.00.00;4;28.01.00;Yes;No;;03.01;02.06;02.06;Year 1;Engineering;High School;0
4951;21.05;Female;25000.0;Yes;05.16;91.01.00;0;35.09.00;Yes;No;06.02;02.48;02.16;02.16;Year 1;CS;High School;0
4952;23.08;Male;25741.0;Yes;04.38;77.03.00;1;44.02.00;Yes;No;04.07;03.38;03.18;03.23;Year 3;Arts;Master;0
4953;22.07;Male;25000.0;Yes;0,172222222;97.05.00;0;19.02;No;No;06.04;0,152083333;03.04;03.33;Year 4;CS;High School;0
4954;23.01;Female;25000.0;Yes;0,184722222;81.04.00;2;09.08;No;Yes;04.04;03.57;03.49;03.49;Year 1;CS;Master;0
4955;21.07;Female;73570.0;Yes;0,265972222;86.01.00;1;17.09;No;No;04.02;0,175;04.00;04.00;Year 2;Engineering;High School;0
